INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
114 1 1 7 1 0.00000007 0.00000002 0.00000005
115 1 1 7 2 -0.00006499 0.00000009 0.00000328
116 1 1 7 3 0.00000008 0.00000000 0.00000010
117 1 1 7 4 -0.00056577 0.00000009 0.00000668
118 1 1 7 5 -0.00000006 -0.00000009 0.00000023
119 1 1 7 6 -0.00198151 0.00000047 0.00002107
120 1 1 7 7 -0.00000004 0.00000000 0.00000056
121 1 1 7 8 0.00059020 0.00000103 0.00001001
122 1 1 7 9 0.00000000 0.00000000 0.00000000
123 1 1 7 10 -0.00001786 -0.00000169 0.00001622
124 1 1 7 11 -0.00000005 -0.00000012 0.00000029
125 1 1 7 12 0.00001097 -0.00000065 0.00000527
126 1 1 7 13 0.00000002 0.00000008 0.00000013
127 1 1 7 14 0.00015036 -0.00000028 0.00000338
128 1 1 7 15 0.00000006 0.00000004 0.00000007
129 1 1 8 0 0.00000000 -0.00000002 0.00000002
130 1 1 8 1 -0.00021682 -0.00000004 0.00000205
131 1 1 8 2 -0.00000002 -0.00000003 0.00000007
132 1 1 8 3 -0.00000627 -0.00000019 0.00000196
133 1 1 8 4 0.00000001 -0.00000000 0.00000010
134 1 1 8 5 0.00027321 -0.00000038 0.00000460
135 1 1 8 6 0.00000011 0.00000015 0.00000031
136 1 1 8 7 0.00059020 -0.00000103 0.00001001
137 1 1 8 8 -0.00000000 -0.00000000 0.00000000
138 1 1 8 9 0.00059020 0.00000103 0.00001001
139 1 1 8 10 -0.00000011 0.00000015 0.00000031
140 1 1 8 11 0.00027321 0.00000038 0.00000460
141 1 1 8 12 -0.00000001 -0.00000000 0.00000010
142 1 1 8 13 -0.00000627 0.00000019 0.00000196
143 1 1 8 14 0.00000002 -0.00000003 0.00000007
144 1 1 8 15 -0.00021682 0.00000004 0.00000205
145 1 1 9 0 0.00019906 0.00000015 0.00000340
146 1 1 9 1 -0.00000006 0.00000004 0.00000007
147 1 1 9 2 0.00015036 0.00000028 0.00000338
148 1 1 9 3 -0.00000002 0.00000008 0.00000013
149 1 1 9 4 0.00001097 0.00000065 0.00000527
150 1 1 9 5 0.00000005 -0.00000012 0.00000029
151 1 1 9 6 -0.00001786 0.00000169 0.00001622
152 1 1 9 7 0.00000000 -0.00000000 0.00000000
153 1 1 9 8 0.00059020 -0.00000103 0.00001001
154 1 1 9 9 0.00000004 0.00000000 0.00000056
155 1 1 9 10 -0.00198151 -0.00000047 0.00002107
156 1 1 9 11 0.00000006 -0.00000009 0.00000023
157 1 1 9 12 -0.00056577 -0.00000009 0.00000668
158 1 1 9 13 -0.00000008 0.00000000 0.00000010
159 1 1 9 14 -0.00006499 -0.00000009 0.00000328
160 1 1 9 15 -0.00000007 0.00000002 0.00000005
161 1 1 10 0 0.00000017 -0.00000005 0.00000011
162 1 1 10 1 -0.00005864 -0.00000038 0.00000842
163 1 1 10 2 0.00000012 -0.00000011 0.00000019
164 1 1 10 3 -0.00001583 -0.00000097 0.00001092
165 1 1 10 4 -0.00000014 -0.00000001 0.00000041
166 1 1 10 5 -0.00004494 -0.00000339 0.00003063
167 1 1 10 6 -0.00000000 0.00000000 0.00000000
168 1 1 10 7 -0.00001786 0.00000169 0.00001622
169 1 1 10 8 -0.00000011 -0.00000015 0.00000031
170 1 1 10 9 -0.00198151 0.00000047 0.00002107
171 1 1 10 10 0.00000026 0.00000000 0.00000121
172 1 1 10 11 0.00382340 0.00000039 0.00003785
173 1 1 10 12 0.00000000 0.00000011 0.00000036
174 1 1 10 13 0.00106428 0.00000020 0.00001215
175 1 1 10 14 0.00000018 -0.00000001 0.00000013
176 1 1 10 15 0.00025468 0.00000011 0.00000815
177 1 1 11 0 -0.00066803 -0.00000041 0.00001982
178 1 1 11 1 -0.00000027 0.00000009 0.00000026
179 1 1 11 2 -0.00028918 0.00000093 0.00002420
180 1 1 11 3 -0.00000006 0.00000003 0.00000056
181 1 1 11 4 -0.00022193 0.00000528 0.00005726
182 1 1 11 5 -0.00000000 -0.00000000 0.00000000
183 1 1 11 6 -0.00004494 -0.00000339 0.00003063
184 1 1 11 7 -0.00000005 0.00000012 0.00000029
185 1 1 11 8 0.00027321 -0.00000038 0.00000460
186 1 1 11 9 0.00000006 0.00000009 0.00000023
187 1 1 11 10 0.00382340 -0.00000039 0.00003785
188 1 1 11 11 -0.00000056 0.00000000 0.00000202
189 1 1 11 12 -0.00670738 -0.00000080 0.00005959
190 1 1 11 13 -0.00000002 -0.00000014 0.00000051
191 1 1 11 14 -0.00198333 -0.00000073 0.00002213
192 1 1 11 15 -0.00000029 0.00000003 0.00000019
193 1 1 12 0 0.00000048 -0.00000008 0.00000037
194 1 1 12 1 0.00172753 0.00000134 0.00005184
195 1 1 12 2 0.00000058 0.00000009 0.00000077
196 1 1 12 3 0.00147927 -0.00000433 0.00011166
197 1 1 12 4 0.00000000 0.00000000 0.00000000
198 1 1 12 5 -0.00022193 0.00000528 0.00005726
199 1 1 12 6 0.00000014 0.00000001 0.00000041
200 1 1 12 7 0.00001097 0.00000065 0.00000527
201 1 1 12 8 -0.00000001 0.00000000 0.00000010
202 1 1 12 9 -0.00056577 0.00000009 0.00000668
203 1 1 12 10 0.00000000 -0.00000011 0.00000036
204 1 1 12 11 -0.00670738 0.00000080 0.00005959
205 1 1 12 12 0.00000068 -0.00000000 0.00000314
206 1 1 12 13 0.01184972 0.00000152 0.00008797
207 1 1 12 14 0.00000007 0.00000014 0.00000068
208 1 1 12 15 0.00378233 0.00000182 0.00004300
209 1 1 13 0 -0.00806334 -0.00000375 0.00009874
210 1 1 13 1 -0.00000160 0.00000017 0.00000111
211 1 1 13 2 -0.00659556 -0.00000567 0.00022306
212 1 1 13 3 -0.00000000 0.00000000 0.00000000
213 1 1 13 4 0.00147927 -0.00000433 0.00011166
214 1 1 13 5 0.00000006 -0.00000003 0.00000056
215 1 1 13 6 -0.00001583 -0.00000097 0.00001092
216 1 1 13 7 0.00000002 -0.00000008 0.00000013
217 1 1 13 8 -0.00000627 -0.00000019 0.00000196
218 1 1 13 9 -0.00000008 -0.00000000 0.00000010
219 1 1 13 10 0.00106428 -0.00000020 0.00001215
220 1 1 13 11 -0.00000002 0.00000014 0.00000051
221 1 1 13 12 0.01184972 -0.00000152 0.00008797
222 1 1 13 13 -0.00000020 0.00000000 0.00000482
223 1 1 13 14 -0.02234030 -0.00000200 0.00012310
224 1 1 13 15 -0.00000027 -0.00000005 0.00000094
225 1 1 14 0 0.00000080 0.00000005 0.00000174
226 1 1 14 1 0.02966610 0.00001042 0.00039757
227 1 1 14 2 0.00000000 -0.00000000 0.00000000
228 1 1 14 3 -0.00659556 -0.00000567 0.00022306
229 1 1 14 4 -0.00000058 -0.00000009 0.00000077
230 1 1 14 5 -0.00028918 0.00000093 0.00002420
231 1 1 14 6 -0.00000012 0.00000011 0.00000019
232 1 1 14 7 0.00015036 0.00000028 0.00000338
233 1 1 14 8 0.00000002 0.00000003 0.00000007
234 1 1 14 9 -0.00006499 0.00000009 0.00000328
235 1 1 14 10 0.00000018 0.00000001 0.00000013
236 1 1 14 11 -0.00198333 0.00000073 0.00002213
237 1 1 14 12 0.00000007 -0.00000014 0.00000068
238 1 1 14 13 -0.02234030 0.00000200 0.00012310
239 1 1 14 14 -0.00000161 -0.00000000 0.00000727
240 1 1 14 15 0.04864851 0.00000119 0.00016799
241 1 1 15 0 -0.17759144 0.00000383 0.00034727
242 1 1 15 1 -0.00000000 -0.00000000 0.00000000
243 1 1 15 2 0.02966610 0.00001042 0.00039757
244 1 1 15 3 0.00000160 -0.00000017 0.00000111
245 1 1 15 4 0.00172753 0.00000134 0.00005184
246 1 1 15 5 0.00000027 -0.00000009 0.00000026
247 1 1 15 6 -0.00005864 -0.00000038 0.00000842
248 1 1 15 7 0.00000006 -0.00000004 0.00000007
249 1 1 15 8 -0.00021682 -0.00000004 0.00000205
250 1 1 15 9 -0.00000007 -0.00000002 0.00000005
251 1 1 15 10 0.00025468 -0.00000011 0.00000815
252 1 1 15 11 -0.00000029 -0.00000003 0.00000019
253 1 1 15 12 0.00378233 -0.00000182 0.00004300
254 1 1 15 13 -0.00000027 0.00000005 0.00000094
255 1 1 15 14 0.04864851 -0.00000119 0.00016799
256 1 1 15 15 0.00000495 0.00000000 0.00000979
